zona,id_cont,calle,altura,capacidad,ruta,turno,lat,long,the_geom,cartodb_id,created_at,updated_at
1,S/N,"ALEM, LEANDRO N. AV.",1002,3200,RDCLM15,MAÑANA,-34.595933,-58.372405,0101000020E6100000F6EE8FF7AA2F4DC0B8CD5488474C41C0,2947,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AGÜERO,1136,3200,RDCLN25,NOCHE,-34.596441,-58.410068,0101000020E61000006D91B41B7D344DC02C7FBE2D584C41C0,4741,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORRIENTES AV.,5680,3200,,,-34.595766,-58.443356,0101000020E6100000213EB0E3BF384DC0CC086F0F424C41C0,1151,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MONTEVIDEO,362,3200,RDCLN09,NOCHE,-34.604749,-58.389413,0101000020E610000091D10149D8314DC0F4A44C6A684D41C0,4333,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CASTELLI,106,3200,RDCLM21,MAÑANA,-34.608574,-58.404733,0101000020E6100000554E7B4ACE334DC01399B9C0E54D41C0,3453,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PARAGUAY,1402,3200,RDCLN10,NOCHE,-34.598331,-58.387116,0101000020E610000011E15F048D314DC06C97361C964C41C0,4398,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"SAENZ PEÐA, ROQUE, PRES. AV.",807,3200,RDCLN04,NOCHE,-34.605411,-58.378213,0101000020E610000006F6984869304DC0BFD18E1B7E4D41C0,363,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUAN DOMINGO PERËN TT. GRAL.,1665,3200,RDCLN08,NOCHE,-34.60665,-58.3903,0101000020E61000007DD0B359F5314DC0280F0BB5A64D41C0,341,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,GUIDO,1746,3200,RDCLM14,MAÑANA,-34.590582,-58.389328,0101000020E610000063B5F97FD5314DC09ACDE330984B41C0,2885,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,953,3200,RDCLN03,NOCHE,-34.608872,-58.379968,0101000020E610000065C39ACAA2304DC09DB98784EF4D41C0,3833,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"MOREAU DE JUSTO, ALICIA AV.",978,3200,RDCLN01,NOCHE,-34.609354,-58.366399,0101000020E6100000C0249529E62E4DC0E9D7D64FFF4D41C0,3699,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00472,SANTA FE AV.,4880,3200,,,-34.577631,-58.428488,0101000020E61000003E5DDDB1D8364DC0F01307D0EF4941C0,2330,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCOS,1959,3200,,,-34.561713,-58.452641,0101000020E610000014EAE923F0394DC0785E2A36E64741C0,632,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,1767,3200,RDCLN08,NOCHE,-34.605565,-58.391664,0101000020E6100000A182C30B22324DC0164D6727834D41C0,286,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RODRIGUEZ PEÐA,1284,3200,RDCLM13,MAÑANA,-34.594209,-58.392183,0101000020E61000000A86730D33324DC093FE5E0A0F4C41C0,409,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNCAL,1825,3200,RDCLM12,MAÑANA,-34.593705,-58.393536,0101000020E61000003AE63C635F324DC0603C8386FE4B41C0,2745,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARMENIA,1641,3200,,,-34.589794,-58.427742,0101000020E61000001590F63FC0364DC042B0AA5E7E4B41C0,676,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CORRIENTES AV.,5830,3200,,,-34.594555,-58.444662,0101000020E610000011E335AFEA384DC02E56D4601A4C41C0,1154,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,ESMERALDA,255,3200,RDCLN04,NOCHE,-34.605477,-58.377934,0101000020E6100000F3052D2460304DC077BD3445804D41C0,3922,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00097,CASTILLO,145,3200,,,-34.598356,-58.431469,0101000020E6100000711E4E603A374DC0C5AEEDED964C41C0,986,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00038,ESTADO DE ISRAEL AV.,4577,3200,,,-34.599491,-58.429989,0101000020E6100000E3512AE109374DC0889FFF1EBC4C41C0,1376,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VIAMONTE,1332,3200,RDCLN10,NOCHE,-34.600584,-58.385909,0101000020E6100000B41D537765314DC01C40BFEFDF4C41C0,4422,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAS HERAS GENERAL AV.,2166,3200,RDCLM15,MAÑANA,-34.589005,-58.395441,0101000020E6100000AF3F89CF9D324DC01A170E84644B41C0,3011,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"IRIGOYEN, BERNARDO de",14,3200,RDCLN03,NOCHE,-34.608636,-58.380657,0101000020E61000002AFF5A5EB9304DC08995D1C8E74D41C0,3841,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00456,SANTA FE AV.,4180,3200,,,-34.581421,-58.421605,0101000020E6100000406A1327F7354DC0931ADA006C4A41C0,2314,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00974,PARAGUAY,4674,3200,,,-34.583415,-58.42596,0101000020E6100000BCB376DB85364DC0787FBC57AD4A41C0,2160,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VENEZUELA,825,3200,RDCLN02,NOCHE,-34.613985,-58.377851,0101000020E610000065E1EB6B5D304DC0069E7B0F974E41C0,3815,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"YRIGOYEN, HIPOLITO",698,3200,RDCLN03,NOCHE,-34.609321,-58.376204,0101000020E6100000EC4FE27327304DC00DE2033BFE4D41C0,3893,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,OLLEROS,1836,3200,,,-34.565612,-58.438607,0101000020E6100000F965304624384DC0D21C59F9654841C0,2107,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RECONQUISTA,986,3200,RDCLN06,NOCHE,-34.596413,-58.373137,0101000020E6100000BAF605F4C22F4DC062F4DC42574C41C0,4135,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"ARREDONDO, VIRREY",2222,3200,,,-34.565745,-58.449648,0101000020E61000001D5BCF108E394DC0117008556A4841C0,691,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AYACUCHO,1389,3200,RDCLM16,MAÑANA,-34.592822,-58.395027,0101000020E6100000BC04A73E90324DC0B62C5F97E14B41C0,3053,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALEM, LEANDRO N. AV.",168,3200,RDCLN01,NOCHE,-34.605718,-58.370111,0101000020E6100000E77118CC5F2F4DC09D4CDC2A884D41C0,3627,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00370,MEDRANO,1922,3200,,,-34.589227,-58.416674,0101000020E6100000F88BD99255354DC0C97553CA6B4B41C0,1949,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCOS,2357,3200,,,-34.557976,-58.455866,0101000020E6100000DEAD2CD1593A4DC0F8F9EFC16B4741C0,640,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,2325,3200,RDCLM15,MAÑANA,-34.586914,-58.395918,0101000020E6100000E9F2E670AD324DC043C879FF1F4B41C0,3035,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PEÐA,2215,3200,RDCLM16,MAÑANA,-34.591,-58.39686,0101000020E6100000978BF84ECC324DC0CFF753E3A54B41C0,389,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00812,"BORGES, JORGE LUIS",1907,3200,,,-34.58663,-58.426876,0101000020E610000041B96DDFA3364DC01E6D1CB1164B41C0,767,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AYACUCHO,1090,3200,RDCLM17,MAÑANA,-34.595947,-58.396149,0101000020E6100000EBABAB02B5324DC01D93C5FD474C41C0,3129,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BELGRANO AV.,530,3200,RDCLN02,NOCHE,-34.612664,-58.373759,0101000020E6100000F7CABC55D72F4DC0E1B721C66B4E41C0,3756,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARCOS,2419,3200,,,-34.557373,-58.456389,0101000020E610000088A06AF46A3A4DC032569BFF574741C0,641,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00840,GUEMES,4086,3200,,,-34.58541,-58.418427,0101000020E6100000B76114048F354DC02D6002B7EE4A41C0,1557,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,HUMBERTO 1°,829,3200,RDCLN24,NOCHE,-34.620845,-58.377515,0101000020E6100000EE5F596952304DC04C7155D9774F41C0,4705,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,ARRIBEÑOS,1537,3200,,,-34.563457,-58.445696,0101000020E6100000A0FA07910C394DC0E4D9E55B1F4841C0,702,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00125,LAVALLEJA,1563,3200,,,-34.593144,-58.423057,0101000020E610000004AC55BB26364DC0C9E88024EC4B41C0,1844,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SARMIENTO,2189,3200,RDCLM20,MAÑANA,-34.60597,-58.397772,0101000020E6100000DCA16131EA324DC0B62DCA6C904D41C0,205,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01171,"MARCHI, MARIA CATALINA",222,3200,,,-34.574086,-58.433219,0101000020E6100000BF805EB873374DC0B58B69A67B4941C0,1907,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CALLAO AV.,1371,3200,RDCLM13,MAÑANA,-34.593192,-58.392854,0101000020E6100000280D350A49324DC0DA1F28B7ED4B41C0,2797,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PUEYRREDON AV.,446,3200,RDCLM20,MAÑANA,-34.605113,-58.405607,0101000020E6100000AC0320EEEA334DC036B1C057744D41C0,197,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PERON, JUAN DOMINGO, TTE. GENERAL",1919,3200,RDCLM21,MAÑANA,-34.606917,-58.393933,0101000020E610000057E883656C324DC07731CD74AF4D41C0,3488,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,BLANCO ENCALADA,2444,3200,,,-34.559475,-58.45944,0101000020E6100000B43C0FEECE3A4DC0FDF675E09C4741C0,750,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MENDOZA,2444,3200,,,-34.561396,-58.457949,0101000020E6100000321EA5129E3A4DC0780DFAD2DB4741C0,114,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"YRIGOYEN, HIPOLITO",2148,3200,RDCLM22,MAÑANA,-34.610676,-58.396846,0101000020E610000032C687D9CB324DC0DE3994A12A4E41C0,3615,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,SAN BENITO DE PALERMO,1648,3200,,,-34.567772,-58.432887,0101000020E610000089EE59D768374DC0D1CABDC0AC4841C0,2284,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,AMENABAR,783,3200,,,-34.572035,-58.446921,0101000020E6100000A47213B534394DC06C956071384941C0,558,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAVALLE,2277,3200,RDCLM19,MAÑANA,-34.603295,-58.399254,0101000020E61000000A664CC11A334DC0906B43C5384D41C0,3306,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00695,"TUPIZA, PJE.",3921,3200,,,-34.578115,-58.413259,0101000020E61000008AE3C0ABE5344DC0DC291DACFF4941C0,2538,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DEFENSA,628,3200,RDCLN23,NOCHE,-34.615241,-58.371733,0101000020E610000007EC6AF2942F4DC044149337C04E41C0,4589,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"FIGUEROA ALCORTA, PRES. AV",7474,3200,,,-34.547024,-58.447784,0101000020E610000006D671FC50394DC04510E7E1044641C0,1385,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,POSADAS,1173,3200,RDCLM14,MAÑANA,-34.589665,-58.383337,0101000020E6100000622CD32F11314DC0444C89247A4B41C0,2916,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,JUNIN,20,3200,RDCLM21,MAÑANA,-34.609041,-58.39637,0101000020E6100000C98E8D40BC324DC02976340EF54D41C0,3455,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"CAMPOS, LUIS MARIA AV.",1114,3200,,,-34.566038,-58.439668,0101000020E6100000828C800A47384DC08925E5EE734841C0,951,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01087,ORTEGA Y GASSET,1773,3200,,,-34.569698,-58.432208,0101000020E6100000E8887C9752374DC05E4C33DDEB4841C0,2127,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN JOSE,21,3200,RDCLN08,NOCHE,-34.609065,-58.386306,0101000020E6100000D11F9A7972314DC0B21188D7F54D41C0,269,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00207,"ALVAREZ, JULIAN",1974,3200,,,-34.589621,-58.419595,0101000020E61000005648F949B5354DC0750470B3784B41C0,534,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"SUCRE, ANTONIO JOSE DE, MCAL.",2437,3200,,,-34.564198,-58.455597,0101000020E6100000EE93A300513A4DC0FB3BDBA3374841C0,2512,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"URIBURU JOSE E., Pres.",1051,3200,RDCLM17,MAÑANA,-34.596191,-58.398642,0101000020E6100000F16778B306334DC0B39597FC4F4C41C0,3181,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIOBAMBA,522,3200,RDCLM19,MAÑANA,-34.602909,-58.394062,0101000020E6100000554CA59F70324DC066BB421F2C4D41C0,3332,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,1150,3200,,,-34.568684,-58.447688,0101000020E6100000E46723D74D394DC015E126A3CA4841C0,835,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,CABILDO AV.,1458,3200,,,-34.567224,-58.450469,0101000020E6100000506EDBF7A8394DC0CFC0C8CB9A4841C0,844,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DE MAYO AV.,1445,3200,RDCLN07,NOCHE,-34.609345,-58.386845,0101000020E610000081CF0F2384314DC0957D5704FF4D41C0,4197,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,2174,3200,RDCLM20,MAÑANA,-34.604647,-58.397777,0101000020E6100000ED0C535BEA324DC0F04FA912654D41C0,3396,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,851,3200,RDCLN03,NOCHE,-34.60823,-58.378597,0101000020E61000008EAED2DD75304DC019390B7BDA4D41C0,3873,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00011,"ALVAREZ, JULIAN",942,3200,,,-34.596948,-58.430423,0101000020E61000001D39D21918374DC0D0B4C4CA684C41C0,520,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00809,ARMENIA,2393,3200,,,-34.584602,-58.419761,0101000020E610000071917BBABA354DC08D96033DD44A41C0,688,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,O' HIGGINS,2134,3200,,,-34.559538,-58.453281,0101000020E6100000F7729F1C053A4DC0446FF1F09E4741C0,2063,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SAN MARTIN,229,3200,RDCLN04,NOCHE,-34.60524,-58.373703,0101000020E610000063B5F97FD52F4DC0931D1B81784D41C0,3968,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,OLAZABAL,2263,3200,,,-34.559297,-58.456922,0101000020E610000055698B6B7C3A4DC01EE0490B974741C0,2089,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,INDEPENDENCIA AV.,1580,3200,RDCLN11,NOCHE,-34.618056,-58.388557,0101000020E6100000E1D05B3CBC314DC05D8C81751C4F41C0,4546,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,RIVADAVIA AV.,371,3200,RDCLN03,NOCHE,-34.607777,-58.371475,0101000020E61000000B24287E8C2F4DC0682101A3CB4D41C0,3863,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PASEO COLON AV.,464,3200,RDCLN01,NOCHE,-34.613008,-58.368875,0101000020E6100000F0A7C64B372F4DC0DB17D00B774E41C0,3716,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SANTA FE AV.,672,3200,RDCLN06,NOCHE,-34.596029,-58.376671,0101000020E6100000022D5DC136304DC0DA3BA3AD4A4C41C0,4144,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01150,CIUDAD DE LA PAZ,564,3200,,,-34.572586,-58.444393,0101000020E610000021C9ACDEE1384DC0E012807F4A4941C0,1072,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VENEZUELA,883,3200,RDCLN02,NOCHE,-34.614044,-58.378651,0101000020E610000081CCCEA277304DC00B2769FE984E41C0,3816,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,SUIPACHA,442,3200,RDCLN11,NOCHE,-34.603128,-58.379538,0101000020E61000006CCB80B394304DC0A4A65D4C334D41C0,4553,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00116,ARAOZ,1139,3200,,,-34.594632,-58.42874,0101000020E6100000573ECBF3E0364DC0D993C0E61C4C41C0,67,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,3 DE FEBRERO,2289,3200,,,-34.557573,-58.453515,0101000020E61000006B9F8EC70C3A4DC0F910548D5E4741C0,457,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00351,GUEMES,3722,3200,,,-34.587951,-58.414905,0101000020E610000033F9669B1B354DC0435376FA414B41C0,1550,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01189,"SAVIO, MANUEL N., GRAL.",235,3200,,,-34.572444,-58.438004,0101000020E610000033C2DB8310384DC04D6551D8454941C0,2347,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"ALVEAR, MARCELO T. De",1449,3200,RDCLM13,MAÑANA,-34.597047,-58.38764,0101000020E61000008B4F01309E314DC064963D096C4C41C0,2776,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"URIBURU JOSE E., Pres.",1513,3200,RDCLM16,MAÑANA,-34.590984,-58.396531,0101000020E6100000D36C1E87C1324DC0C93A1C5DA54B41C0,3101,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,DEFENSA,656,3200,RDCLN23,NOCHE,-34.615482,-58.371718,0101000020E6100000D2AA9674942F4DC06AA33A1DC84E41C0,4590,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00284,SOLER,4021,3200,,,-34.591345,-58.418081,0101000020E61000001C0A9FAD83354DC099D36531B14B41C0,2469,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHILE,960,3200,RDCLN23,NOCHE,-34.616422,-58.379579,0101000020E6100000CB9F6F0B96304DC0784485EAE64E41C0,4586,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,1948,3200,RDCLM20,MAÑANA,-34.604554,-58.394371,0101000020E6100000D3BEB9BF7A324DC03F558506624D41C0,3386,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CHACABUCO,1151,3200,RDCLN24,NOCHE,-34.621363,-58.375746,0101000020E610000029CDE67118304DC0E4F8A1D2884F41C0,4674,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,BERUTTI,2305,3200,RDCLM16,MAÑANA,-34.593266,-58.399284,0101000020E610000075E8F4BC1B334DC014EAE923F04B41C0,395,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,MAURE,2021,3200,,,-34.569172,-58.43873,0101000020E610000015E3FC4D28384DC043E6CAA0DA4841C0,1928,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,OLLEROS,1660,3200,,,-34.564292,-58.43712,0101000020E6100000B936548CF3374DC07DB262B83A4841C0,2100,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00129,PRINGLES,1282,3200,,,-34.596945,-58.426362,0101000020E6100000EA20AF0793364DC05F419AB1684C41C0,2195,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,BONPLAND,2363,3200,,,-34.578159,-58.431311,0101000020E6100000D9B3E73235374DC0AC71361D014A41C0,761,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00587,"LACROZE, FEDERICO AV.",3472,3200,,,-34.580203,-58.450653,0101000020E6100000126C5CFFAE394DC042058717444A41C0,1786,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00597,"LACROZE, FEDERICO AV.",3965,3200,,,-34.584725,-58.453784,0101000020E61000005AB91798153A4DC0A913D044D84A41C0,1796,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,AMENABAR,1537,3200,,,-34.567981,-58.453915,0101000020E6100000F91400E3193A4DC0ECDFF599B34841C0,567,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01144,CIUDAD DE LA PAZ,286,3200,,,-34.574695,-58.44113,0101000020E61000006AA4A5F276384DC05D16139B8F4941C0,1066,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,PERU,932,3200,RDCLN24,NOCHE,-34.618864,-58.374309,0101000020E61000009ACC785BE92F4DC0FC5580EF364F41C0,4708,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,VUELTA DE OBLIGADO,2395,3200,,,-34.558711,-58.457991,0101000020E6100000616EF7729F3A4DC02E7590D7834741C0,2633,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,561,3200,RDCLN11,NOCHE,-34.603196,-58.37461,0101000020E610000095607138F32F4DC0FC89CA86354D41C0,4471,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"LACROZE, FEDERICO AV.",2354,3200,,,-34.569413,-58.444259,0101000020E610000012FA997ADD384DC068757286E24841C0,1763,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,VIAMONTE,372,3200,RDCLN05,NOCHE,-34.599677,-58.372298,0101000020E6100000E02EFB75A72F4DC0EA944737C24C41C0,4045,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00326,ARENALES,3746,3200,,,-34.584927,-58.414495,0101000020E610000082AD122C0E354DC011C64FE3DE4A41C0,658,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,VILLANUEVA,1107,3200,,,-34.567072,-58.440685,0101000020E61000003C6BB75D68384DC0193DB7D0954841C0,2610,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,MANSILLA,2642,3200,RDCLN25,NOCHE,-34.595971,-58.405025,0101000020E6100000FD87F4DBD7334DC0A52E19C7484C41C0,4815,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,"CAMPOS, LUIS MARIA AV.",1244,3200,,,-34.565019,-58.440889,0101000020E61000004415FE0C6F384DC02F4FE78A524841C0,955,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,S/N,DEL LIBERTADOR AV.,5608,3200,,,-34.560534,-58.444762,0101000020E6100000744012F6ED384DC0E525FF93BF4741C0,1247,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 01161,DUMONT SANTOS,2618,3200,,,-34.575417,-58.440438,0101000020E610000034F5BA4560384DC0FE47A643A74941C0,1325,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00403,"JUSTO, JUAN, B. AV.",647,3200,,,-34.578655,-58.427092,0101000020E61000000E315EF3AA364DC05C55F65D114A41C0,1686,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,AYACUCHO,1165,3200,RDCLM17,MAÑANA,-34.59497,-58.395915,0101000020E6100000787FBC57AD324DC0F20C1AFA274C41C0,3131,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"PELLEGRINI, CARLOS",1047,3200,RDCLN06,NOCHE,-34.596113,-58.381363,0101000020E6100000C573B680D0304DC038DC476E4D4C41C0,4121,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
2,L2 00155,"SALGUERO, JERONIMO",1355,3200,,,-34.59468,-58.418334,0101000020E61000000667F0F78B354DC0EACA67791E4C41C0,2250,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,CORRIENTES AV.,2076,3200,RDCLM20,MAÑANA,-34.604604,-58.396391,0101000020E6100000E1B6B6F0BC324DC0F183F3A9634D41C0,3390,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,LAS HERAS GENERAL AV.,1726,3200,RDCLM14,MAÑANA,-34.592429,-58.391113,0101000020E61000002D05A4FD0F324DC0DB19A6B6D44B41C0,2895,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
1,S/N,"QUINTANA, MANUEL PRES.",381,3200,RDCLM14,MAÑANA,-34.589369,-58.388626,0101000020E61000000A302C7FBE314DC05B238271704B41C0,2930,2014-05-15 20:08:00.314202+00,2014-05-17 14:19:23.812505+00
