etapa,calle,nro,id,direccion_normalizada,x,y,lat,long,the_geom,cartodb_id,created_at,updated_at
Etapa 1 Micro recorridos 1(MTE),Humboldt,2389,490,HUMBOLDT 2389,103134.985188,105522.287285,-34.579485,-58.429134,0101000020E610000003CDE7DCED364DC0E3C281902C4A41C0,157,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,R. de Eslovenia,1796,,REPUBLICA DE ESLOVENIA 1796,102749.632712,106649.652436,-34.569324,-58.433337,0101000020E6100000C992399677374DC0F969DC9BDF4841C0,398,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cnel Diaz,1756,,"DIAZ, CNEL. AV. 1756",104723.493105,104248.785935,-34.590959,-58.411814,0101000020E610000079043752B6344DC07023658BA44B41C0,589,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Fitz Roy,Soler,456,FITZ ROY y SOLER,102819.1875,105366.921875,-34.580887,-58.432575,0101000020E61000009A081B9E5E374DC0F5D555815A4A41C0,154,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Austria,1751,,AUSTRIA 1751,105128.527195,104295.716257,-34.590534,-58.4074,0101000020E6100000F931E6AE25344DC089963C9E964B41C0,643,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Honduras,5765,423,HONDURAS 5765,102329.482678,105151.369396,-34.582831,-58.437911,0101000020E610000082C7B7770D384DC0280CCA349A4A41C0,215,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cnel Diaz,2294,,"DIAZ, CNEL. AV. 2294",105092.564447,104837.147043,-34.585653,-58.407795,0101000020E6100000753C66A032344DC0F3E670ADF64A41C0,602,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Sinclair,3252,589,SINCLAIR 3252,103772.207001,106292.712239,-34.572538,-58.422192,0101000020E6100000015130630A364DC0CFDBD8EC484941C0,317,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,L.M. Campos,409,,"CAMPOS, LUIS M. AV. 409",102730.215654,106305.176771,-34.572429,-58.433548,0101000020E6100000849F38807E374DC018247D5A454941C0,366,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Austria,2371,,AUSTRIA 2371,105676.075628,104777.914378,-34.586184,-58.401435,0101000020E6100000213CDA3862334DC020B8CA13084B41C0,635,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Clay,3050 aprox,,CLAY 3050,103150.946442,106274.958851,-34.5727,-58.428963,0101000020E6100000D7187442E8364DC0A835CD3B4E4941C0,118,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GODOY CRUZ,1825,781,GODOY CRUZ 1825,102818.357701,104722.203288,-34.586698,-58.432582,0101000020E61000004C6BD3D85E374DC0765089EB184B41C0,440,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Arenales,2870,,ARENALES 2870,105279.112529,104211.09244,-34.591296,-58.405758,0101000020E6100000910BCEE0EF334DC0B8205B96AF4B41C0,657,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),garcia Lorca,261,,"GARCIA LORCA, FEDERICO 261",101656.009037,101169.18878,-34.618728,-58.445244,0101000020E6100000C05E61C1FD384DC04B8FA67A324F41C0,503,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Pueyrredon,1962,,PUEYRREDON AV. 1962,105869.024781,104500.554604,-34.588683,-58.39933,0101000020E6100000E527D53E1D334DC0085BECF6594B41C0,85,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Guatemala,5826,508,GUATEMALA 5826,102658.959049,105628.255507,-34.578531,-58.434322,0101000020E610000077F700DD97374DC0705CC64D0D4A41C0,173,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),AV SANTA FE,4196,,SANTA FE AV. 4196,103812.379847,105318.366811,-34.581321,-58.42175,0101000020E6100000448B6CE7FB354DC030BDFDB9684A41C0,421,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Arevalo,Honduras,,AREVALO y HONDURAS,102100.609375,105361.3046875,-34.580939,-58.440406,0101000020E6100000297B4B395F384DC048FC8A355C4A41C0,188,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Matienzo,1693,,"MATIENZO, BENJAMIN, TENIENTE 1693",102716.838948,106819.044405,-34.567797,-58.433695,0101000020E610000028B8585183374DC02AE27492AD4841C0,375,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Elcano,3166,,ELCANO AV. 3166,100377.081578,106262.773152,-34.572815,-58.459191,0101000020E61000000BCF4BC5C63A4DC041D47D00524941C0,546,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Austria,2650,,AUSTRIA 2650,105938.385942,105025.081383,-34.583955,-58.398578,0101000020E6100000DA73999A04334DC0F8AA9509BF4A41C0,592,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
CV,DORREGO Y F ALCORTA,,,"DORREGO AV. y FIGUEROA ALCORTA, PRES. AV.",103982.193314979,107129.911516863,-34.564991,-58.419908,0101000020E610000015AA9B8BBF354DC065C405A0514841C0,784,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Gorostiaga,1605,,GOROSTIAGA 1605,102466.787742,107097.723664,-34.565286,-58.436421,0101000020E6100000D124B1A4DC374DC07E71A94A5B4841C0,358,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cabrera,3254,,"CABRERA, JOSE A. 3254",104665.181634,103589.550106,-34.596901,-58.412446,0101000020E6100000DAAED007CB344DC090F98040674C41C0,753,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GUEMES,4188,,GUEMES 4188,104020.429059,104949.350515,-34.584647,-58.419481,0101000020E61000008D25AC8DB1354DC02D5A80B6D54A41C0,448,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Agüero ,1948,,AGUERO 1948,105463.487607,104456.769205,-34.58908,-58.40375,0101000020E610000048E17A14AE334DC0255D33F9664B41C0,701,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rivadavia,6308,,RIVADAVIA AV. 6308,100713.434473,100329.534454,-34.626298,-58.45552,0101000020E61000004356B77A4E3A4DC06DC669882A5041C0,491,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Aguilar,2224,,AGUILAR 2224,101566.367731,106792.211268,-34.568041,-58.446231,0101000020E61000000EBBEF181E394DC0C1E44691B54841C0,326,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cordoba,3439,,CORDOBA AV. 3439,104423.612831,103490.697366,-34.597794,-58.415079,0101000020E6100000D120054F21354DC05DDF8783844C41C0,736,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Beruti,2925,,BERUTI 2925,105295.236363,104336.360299,-34.590166,-58.405583,0101000020E61000002368CC24EA334DC0079B3A8F8A4B41C0,704,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Pueyrredon,1827,,PUEYRREDON AV. 1827,105793.326637,104356.588397,-34.589981,-58.400154,0101000020E61000008AAE0B3F38334DC07521567F844B41C0,78,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Republica de la India,2944,556,REPUBLICA DE LA INDIA 2944,104416.925821,105592.643387,-34.578846,-58.415163,0101000020E61000002FC1A90F24354DC0D0B52FA0174A41C0,306,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Gallo,1341,,GALLO 1341,104830.188956,103842.86573,-34.594617,-58.410649,0101000020E61000004B917C2590344DC0A452EC681C4C41C0,757,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Cabello,3419,619,CABELLO 3419,104985.633105,105328.274585,-34.581227,-58.408963,0101000020E610000014234BE658344DC0AE4676A5654A41C0,278,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rivadavia,6137,,RIVADAVIA AV. 6137,100968.458877,100469.300424,-34.625038,-58.45274,0101000020E6100000A7CB6262F3394DC0EE60C43E015041C0,527,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
CV,LA PAMPA Y F ALCORTA,,,"LA PAMPA y FIGUEROA ALCORTA, PRES. AV.",102629.140625,108394.6640625,-34.553594,-58.434655,0101000020E61000007D0569C6A2374DC083A10E2BDC4641C0,773,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
CV,MONROE Y F. ALCORTA,,,"MONROE y FIGUEROA ALCORTA, PRES. AV.",101937.3828125,109040.4296875,-34.547775,-58.442194,0101000020E6100000643E20D099384DC08048BF7D1D4641C0,783,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Cabildo,182,,CABILDO AV. 182,102296.519165,106165.169213,-34.573692,-58.438273,0101000020E610000023DC645419384DC009FD4CBD6E4941C0,345,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cnel Diaz,2045,,"DIAZ, CNEL. AV. 2045",104959.588738,104572.890398,-34.588036,-58.409243,0101000020E6100000F78E1A1362344DC0726F7EC3444B41C0,603,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Fitz Roy,1642 aprox,531,FITZ ROY 1642,102429.015945,104962.293874,-34.584535,-58.436826,0101000020E6100000710514EAE9374DC0062FFA0AD24A41C0,133,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),J. Salguero,2245,556,"SALGUERO, JERONIMO 2245",104787.308305,104865.176638,-34.585402,-58.411122,0101000020E610000043554CA59F344DC0AA81E673EE4A41C0,289,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),Costa rica,Borges,,"COSTA RICA y BORGES, JORGE LUIS",103224.1015625,104643.8828125,-34.587403,-58.428159,0101000020E6100000793E03EACD364DC041498105304B41C0,436,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Austria,2263,,AUSTRIA 2263,105593.717858,104705.533869,-34.586837,-58.402332,0101000020E610000030116F9D7F334DC0988A8D791D4B41C0,637,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Cerviño,3227,601,CERVIÑO AV. 3227,105296.631537,105312.493971,-34.581367,-58.405574,0101000020E6100000D00D4DD9E9334DC0A0FCDD3B6A4A41C0,279,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Dorrego,Amenabar,500,DORREGO y AMENABAR,102252.8984375,105735.515625,-34.577565,-58.438748,0101000020E6100000BB97FBE428384DC0392861A6ED4941C0,150,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Ruggieri,2744,414,"RUGGIERI, SILVIO L. 2744",105073.785925,105217.885858,-34.582221,-58.408002,0101000020E6100000EF59D76839344DC0AF05BD37864A41C0,308,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),URIARTE,1962 (APROX),757,URIARTE 1962,103212.356468,104925.335023,-34.584866,-58.428288,0101000020E610000077A22424D2364DC06B459BE3DC4A41C0,100,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),AV SANTA FE,3960,,SANTA FE AV. 3960,104026.68528,105143.816881,-34.582894,-58.419414,0101000020E610000006BEA25BAF354DC06F8445459C4A41C0,420,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GODOY CRUZ,2539,762,GODOY CRUZ 2539,103358.465924,105421.800661,-34.58039,-58.426698,0101000020E610000062A2410A9E364DC0757632384A4A41C0,443,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rivadavia,5611,,RIVADAVIA AV. 5611,101715.962222,100831.761491,-34.62177,-58.444589,0101000020E6100000A794D74AE8384DC024D1CB28964F41C0,490,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rivadavia,6006,,RIVADAVIA AV. 6006,101215.46162,100564.233776,-34.624182,-58.450046,0101000020E61000000AD9791B9B394DC03D601E32E54F41C0,492,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Austria,2261,,AUSTRIA 2261,105593.010208,104704.910397,-34.586843,-58.40234,0101000020E6100000B3EF8AE07F334DC07A71E2AB1D4B41C0,638,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Gallo,1239,,GALLO 1239,104769.25703,103710.466445,-34.595811,-58.411313,0101000020E6100000B7B585E7A5344DC06CCCEB88434C41C0,755,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Av. Santa Fe,Araoz,525,SANTA FE AV. y ARAOZ,104432.28125,104822.390625,-34.585789,-58.414992,0101000020E6100000020D36751E354DC0A3AD4A22FB4A41C0,232,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Arce,R. de Eslovenia,,ARCE y REPUBLICA DE ESLOVENIA,102737.9921875,106640.2734375,-34.569408,-58.433464,0101000020E610000026FF93BF7B374DC0570A815CE24841C0,331,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Santa Fe,2351,,SANTA FE AV. 2351,105762.97248,103813.522104,-34.594877,-58.400481,0101000020E6100000AED51EF642334DC04012F6ED244C41C0,692,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),BORGES,2135,,"BORGES, JORGE LUIS 2135",103514.844266,104871.333915,-34.585352,-58.424991,0101000020E6100000130CE71A66364DC0F85278D0EC4A41C0,427,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1(MTE),Humboldt,Nicaragua,495,HUMBOLDT y NICARAGUA,102820.5625,105198.4453125,-34.582405,-58.432559,0101000020E6100000944BE3175E374DC071033E3F8C4A41C0,158,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Cordoba,3355,,CORDOBA AV. 3355,104528.053355,103485.820807,-34.597837,-58.413941,0101000020E61000009DBCC804FC344DC05CAB3DEC854C41C0,739,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Migueletes,1248 aprox,,MIGUELETES 1248,102196.936971,107307.381177,-34.563396,-58.439362,0101000020E6100000768D96033D384DC03E59315C1D4841C0,113,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Guatemala,5730,513,GUATEMALA 5730,102748.604507,105540.796776,-34.579319,-58.433345,0101000020E61000004C7155D977374DC0C879FF1F274A41C0,172,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Matienzo,Baez,,"MATIENZO, BENJAMIN, TENIENTE y BAEZ",102575,106611.6796875,-34.569667,-58.43524,0101000020E61000009DF4BEF1B5374DC0234E27D9EA4841C0,377,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Ravignani,2069,472,"RAVIGNANI, EMILIO, Dr. 2069",102509.265638,105595.691676,-34.578825,-58.435953,0101000020E6100000EACBD24ECD374DC0B98D06F0164A41C0,183,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Azcuenaga,1538,,AZCUENAGA 1538,106005.486322,104237.624197,-34.591053,-58.397841,0101000020E610000004013274EC324DC0F299EC9FA74B41C0,711,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Soler,5755,519,SOLER 5755,102679.285365,105508.305844,-34.579612,-58.4341,0101000020E6100000C898BB9690374DC0402FDCB9304A41C0,184,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Araoz,2535,568,ARAOZ 2535,104477.103903,104853.84346,-34.585506,-58.414503,0101000020E6100000058C2E6F0E354DC04FCE50DCF14A41C0,260,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Zabala,1730,,ZABALA 1730,101869.355241,107254.834282,-34.563871,-58.442931,0101000020E61000003AB187F6B1384DC0D714C8EC2C4841C0,411,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),GUATEMALA,4718,,GUATEMALA 4718,103532.96027,104783.927885,-34.58614,-58.424793,0101000020E6100000ED48F59D5F364DC05070B1A2064B41C0,445,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Micro recorridos 1 Alt.(MTE),Costa Rica,5878,498,COSTA RICA 5878,102369.699945,105404.304153,-34.580551,-58.437474,0101000020E6100000D76CE525FF374DC07E54C37E4F4A41C0,170,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,S. de la Independencia,1151,,SOLDADO DE LA INDEPENDENCIA 1151,102230.505392,107150.747401,-34.564808,-58.438995,0101000020E6100000C30DF8FC30384DC07442E8A04B4841C0,403,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 5 (Oeste),Rivadavia,5646,,RIVADAVIA AV. 5646,101678.384578,100776.159646,-34.622271,-58.444999,0101000020E610000059E02BBAF5384DC0E61F7D93A64F41C0,494,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,M. Savio,C. Arenal,,"SAVIO, MANUEL N., GRAL. y ARENAL, CONCEPCION",102476.703125,106195.359375,-34.57342,-58.43631,0101000020E610000079758E01D9374DC0A86F99D3654941C0,374,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Laprida,1721,,LAPRIDA 1721,105540.566981,104338.175232,-34.590149,-58.402909,0101000020E6100000CD21A98592334DC030629F008A4B41C0,652,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Alvarez Thomas,637,,ALVAREZ THOMAS AV. 637,101092.780156,105437.87642,-34.58025,-58.45139,0101000020E6100000E8DEC325C7394DC083C0CAA1454A41C0,535,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Güemes,3162,,GUEMES 3162,104865.346421,104242.525226,-34.591014,-58.410268,0101000020E6100000344C6DA983344DC034BDC458A64B41C0,749,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),ORO,2174,758,FRAY JUSTO SANTAMARIA DE ORO 2174,103282.096103,105164.560895,-34.582709,-58.427529,0101000020E6100000B98B3045B9364DC0DD0A6135964A41C0,88,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Cabello,Bulnes,466,CABELLO y BULNES,105198.8671875,105241.2109375,-34.58201,-58.406639,0101000020E61000009A232BBF0C344DC0F4F8BD4D7F4A41C0,244,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Ravignani,1531 aprox,534,"RAVIGNANI, EMILIO, Dr. 1531",102050.857035,105112.517464,-34.583182,-58.440948,0101000020E6100000499EEBFB70384DC0D5CE30B5A54A41C0,130,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Av. Santa Fe,4453,583,SANTA FE AV. 4453,103622.384692,105539.966253,-34.579324,-58.423822,0101000020E6100000A4A99ECC3F364DC0DAE4F049274A41C0,272,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Olleros,3240,,OLLEROS 3240,101333.663237,105590.787224,-34.578872,-58.448765,0101000020E6100000734BAB2171394DC0F9484A7A184A41C0,565,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Av.Cerviño,Ochava Oro,433,CERVIÑO AV. y FRAY JUSTO SANTAMARIA DE ORO,103861.7734375,105919.265625,-34.575904,-58.421215,0101000020E6100000D5CA845FEA354DC05BD1E638B74941C0,128,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Niceto Vega,Carranza,482,"VEGA, NICETO, Cnel. AV. y CARRANZA, ANGEL JUSTINIANO",102004.6171875,104883.40625,-34.585247,-58.441451,0101000020E6100000ACE4637781384DC0838AAA5FE94A41C0,223,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Cabello,3373,473,CABELLO 3373,105038.701699,105308.24308,-34.581407,-58.408385,0101000020E6100000A796ADF545344DC02E55698B6B4A41C0,240,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 4 Microrecorridos (Ceibo),Honduras,4815,,HONDURAS 4815,103210.500986,104368.447972,-34.589886,-58.428306,0101000020E61000001D5723BBD2364DC0232F6B62814B41C0,456,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Billinghurst,1471,,BILLINGHURST 1471,104674.571667,103993.066975,-34.593264,-58.412346,0101000020E61000007651F4C0C7344DC073F22213F04B41C0,728,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Cnel Diaz,2196,574,"DIAZ, CNEL. AV. 2196",105044.343343,104755.847774,-34.586386,-58.40832,0101000020E6100000C0266BD443344DC0876A4AB20E4B41C0,283,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Oro,2772,574,FRAY JUSTO SANTAMARIA DE ORO 2772,103818.224568,105872.160267,-34.576329,-58.421689,0101000020E61000009E0AB8E7F9354DC0425E0F26C54941C0,300,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
CV,LA PAMPA Y F ALCORTA,,,"LA PAMPA y FIGUEROA ALCORTA, PRES. AV.",102629.140625,108394.6640625,-34.553594,-58.434655,0101000020E61000007D0569C6A2374DC083A10E2BDC4641C0,772,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Honduras,6067,549,HONDURAS 6067,102015.820328,105450.146934,-34.580138,-58.441331,0101000020E610000001DBC1887D384DC05B9544F6414A41C0,217,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Av. Las Heras,4063,,LAS HERAS GENERAL AV. 4063,104335.189873,105296.547057,-34.581516,-58.416052,0101000020E6100000BBB7223141354DC0E50CC51D6F4A41C0,231,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,F. Lacroze,2834,,"LACROZE, FEDERICO AV. 2834",101479.615041,106113.644932,-34.574158,-58.447176,0101000020E61000002EC72B103D394DC04E5E64027E4941C0,548,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 6 (MTE) Colegiales,Cespedes,3164,,CESPEDES 3164,100953.051376,105930.173659,-34.575813,-58.452914,0101000020E610000045F30016F9394DC04ACE893DB44941C0,538,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Gorriti,5770,444,GORRITI 5770,102228.029094,105063.856301,-34.58362,-58.439017,0101000020E6100000ABB184B531384DC051A5660FB44A41C0,212,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,F. Lacroze,1710,,"LACROZE, FEDERICO 1710",102239.935437,107257.676018,-34.563844,-58.438893,0101000020E6100000BFB854A52D384DC0DE054A0A2C4841C0,353,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Migueletes,551,,MIGUELETES 551,102914.532323,106808.163543,-34.567895,-58.431541,0101000020E61000000BF148BC3C374DC0ED478AC8B04841C0,383,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 3 Madreselva,Arce,441,,ARCE 441,102877.86695,106546.830885,-34.57025,-58.431939,0101000020E6100000F86EF3C649374DC0A245B6F3FD4841C0,328,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Juncal,3066,,JUNCAL 3066,105078.828988,104698.472012,-34.586903,-58.407944,0101000020E6100000BA4C4D8237344DC04F7633A31F4B41C0,612,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Uriburu,1223,,"URIBURU JOSE E., Pres. 1223",106003.138491,103918.617548,-34.593928,-58.397864,0101000020E6100000BC202235ED324DC0DF162CD5054C41C0,722,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Segui,4517,431,"SEGUI, JUAN FRANCISCO 4517",103949.008104,106128.967876,-34.574014,-58.420265,0101000020E6100000A453573ECB354DC01BB96E4A794941C0,256,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 1 Recorridos Zona 1 (MTE),Honduras,5839,429,HONDURAS 5839,102254.570557,105222.34322,-34.582191,-58.438728,0101000020E610000074EB353D28384DC04583143C854A41C0,216,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 2 Palermo (MTE),Arenales,3859,553,ARENALES 3859,104375.261261,105011.561899,-34.584084,-58.415614,0101000020E61000003FE1ECD632354DC0F50EB743C34A41C0,263,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
Etapa 7 Palermo (MTE),Sanchez de Bustamante,1182,,SANCHEZ DE BUSTAMANTE 1182,104600.707123,103552.717185,-34.597234,-58.413149,0101000020E610000003B00111E2344DC09607E929724C41C0,740,2014-05-15 21:02:41.996774+00,2014-05-15 21:02:42.035718+00
